[layer]
type=Tile Layer 1
data=
6,1,1,1,1,1,0,6,1,1,1,
0,1,1,2,2,3,21,8,0,4,0,
4,1,4,0,1,1,3,1,1,1,1,
0,2,1,1,4,1,0,1,1,2,0,
3,1,21,2,2,2,8,1,1,1,1,
1,1,0,4,21,1,8,4,0,0,0,
5,2,0,1,0,2,24,2,21,3,1,
4,2,21,2,0,7,0,1,0,2,1,
1,1,6,2,1,0,2,2,1,2,1,
1,4,2,2,2,2,1,21,5,1,1,
2,3,1,1,2,4,1,21,2,2,1,
7,0,1,1,5,1,1,21,3,0,0,
1,21,2,2,1,4,1,7,2,1,1,
5,2,1,2,1,2,1,21,2,1,1,
1,6,1,7,0,0,1,21,1,5,1,
4,3,1,4,1,21,1,8,1,1,1,
8,0,21,0,0,0,5,0,5,1,1,
2,1,2,2,1,2,1,1,1,21,1,
1,2,1,2,2,1,0,2,5,6,1,
0,21,1,5,1,4,1,7,1,0,1,
0,0,1,1,1,6,3,8,1,21,1,
0,21,3,0,1,0,0,0,1,0,1,
5,1,1,7,6,1,1,0,4,21,1,
0,0,8,0,1,1,4,0,0,21,1,
1,1,1,21,1,6,5,8,1,5,1,
1,1,2,0,2,0,1,21,5,2,1,
1,1,4,1,1,1,4,5,1,1,21,
2,2,21,3,7,0,0,0,0,1,0,
2,1,0,3,0,1,1,2,0,1,21,
0,1,0,1,0,1,4,4,21,1,0,
4,1,21,1,0,1,1,1,0,4,1,
0,0,21,5,7,1,1,1,5,1,0,
21,0,0,5,0,1,0,1,6,1,0,
0,0,21,1,0,1,7,5,6,1,0,
21,0,0,1,0,2,0,3,1,2,0,
0,0,0,3,7,6,0,1,1,1,21,
2,6,2,2,21,1,24,1,1,1,0,
1,2,2,1,21,5,8,4,2,1,0,
1,1,3,1,21,1,3,1,6,1,1,
21,0,0,0,0,0,0,4,1,1,1,
0,5,1,1,4,1,0,0,21,0,0,
7,5,1,1,1,6,0,0,0,21,0,
21,1,4,1,1,3,7,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0.
[layer]
type=Tile Layer 2
data=
94,94,94,94,94,94,0,94,94,94,94,
0,199,199,199,199,199,0,0,0,199,0,
93,93,93,0,93,93,93,93,93,93,93,
0,130,130,130,130,130,0,130,130,130,0,
172,172,0,172,172,172,0,172,172,172,172,
214,214,0,214,0,214,0,214,0,0,0,
195,195,0,195,0,195,0,195,0,195,195,
193,193,0,193,0,0,0,193,0,193,193,
90,90,90,90,90,0,90,90,90,90,90,
98,98,98,98,98,98,98,0,98,98,98,
97,97,97,97,97,97,97,0,97,97,97,
0,0,205,205,205,205,205,0,205,0,0,
150,0,150,150,150,150,150,0,150,150,150,
87,87,87,87,87,87,87,0,87,87,87,
183,183,183,0,0,0,183,0,183,183,183,
159,159,159,159,159,0,159,0,159,159,159,
0,0,0,0,0,0,196,0,196,196,196,
91,91,91,91,91,91,91,91,91,0,91,
83,83,83,83,83,83,0,83,83,83,83,
0,0,177,177,177,177,177,0,177,0,177,
0,0,175,175,175,175,175,0,175,0,175,
0,0,126,0,126,0,0,0,126,0,126,
168,168,168,0,168,168,168,0,168,0,168,
0,0,0,0,186,186,186,0,0,0,186,
135,135,135,0,135,135,135,0,135,135,135,
100,100,100,0,100,0,100,0,100,100,100,
77,77,77,77,77,77,77,77,77,77,0,
178,178,0,178,0,0,0,0,0,178,0,
118,118,0,118,0,118,118,118,0,118,0,
0,116,0,116,0,116,116,116,0,116,0,
95,95,0,95,0,95,95,95,0,95,95,
0,0,0,157,0,157,157,157,157,157,0,
0,0,0,104,0,104,0,104,104,104,0,
0,0,0,141,0,141,0,141,141,141,0,
0,0,0,93,0,93,0,93,93,93,0,
0,0,0,138,0,138,0,138,138,138,0,
111,111,111,111,0,111,0,111,111,111,0,
109,109,109,109,0,109,0,109,109,109,0,
57,57,57,57,0,57,57,57,57,57,57,
0,0,0,0,0,0,0,79,79,79,79,
0,78,78,78,78,78,0,0,0,0,0,
0,115,115,115,115,115,0,0,0,0,0,
0,114,114,114,114,114,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0.
