[layer]
type=Tile Layer 1
data=
1,2,2,2,2,0,2,2,1,5,1,
16,2,18,18,2,18,16,1,0,3,1,
21,19,0,8,0,0,0,19,19,0,0,
16,18,21,1,4,2,18,2,5,16,8,
2,17,19,19,1,1,2,0,19,17,1,
2,1,16,18,0,2,18,1,18,16,1,
2,2,17,2,1,17,19,0,19,17,1,
2,0,1,1,2,2,4,2,4,2,1,
0,2,2,1,2,2,21,4,2,1,1,
16,18,2,1,0,2,18,16,6,18,0,
0,0,0,2,0,0,0,2,2,24,0,
16,2,21,1,18,18,8,2,16,18,1,
0,19,8,21,0,19,0,0,0,0,0,
5,4,16,16,21,16,1,16,16,16,1,
0,21,0,0,0,19,0,0,0,19,0,
2,2,16,16,18,2,21,18,24,16,0,
19,0,17,5,19,19,17,2,2,2,1,
0,16,2,18,21,16,18,1,2,1,0,
0,0,0,0,0,1,24,21,0,6,0,
2,2,2,2,1,2,21,3,7,2,1,
5,1,1,5,6,1,1,0,1,1,1,
8,18,0,0,18,18,21,0,0,0,0,
24,1,21,17,2,19,0,2,19,17,0,
24,18,0,21,0,18,0,0,0,18,0,
19,2,21,2,0,19,17,17,24,19,1,
21,0,0,4,0,0,0,1,0,0,0,
19,2,19,19,19,2,21,17,0,17,1,
0,0,0,16,16,1,0,0,0,16,21,
17,1,0,17,0,3,17,1,1,17,21,
0,2,0,2,21,2,0,0,0,0,0,
17,19,21,19,0,19,0,2,17,2,1,
0,0,0,16,0,16,0,21,0,16,0,
19,2,17,19,0,19,19,19,21,6,1,
0,16,0,0,0,0,21,16,0,16,0,
2,17,21,19,2,19,0,17,0,1,0,
0,0,0,2,0,0,21,2,0,2,0,
19,1,1,19,0,19,0,19,8,19,0,
16,18,18,18,16,16,2,2,2,0,1,
1,19,19,19,1,17,21,2,19,19,1,
0,0,0,2,16,18,0,16,2,21,0,
3,1,0,3,21,1,0,1,1,1,1,
0,21,0,5,0,1,0,0,0,1,0,
0,17,17,1,0,1,17,1,0,17,21,
0,16,16,0,0,0,0,16,21,0,0,
21,1,1,3,0,1,0,3,1,1,1,
21,2,0,0,0,2,1,2,0,0,0,
1,5,0,1,1,5,1,1,21,3,1,
21,1,1,1,1,3,1,5,1,3,1,
2,2,2,1,21,2,2,1,2,1,1,
0,8,0,0,0,16,3,0,21,16,0,
6,1,1,1,1,5,6,1,24,1,21,
1,3,1,1,1,1,0,5,21,1,0,
21,6,1,1,0,0,0,6,0,1,0,
8,1,1,1,21,5,1,5,0,1,1,
0,0,0,21,0,1,0,0,0,3,0,
21,2,0,0,1,1,0,2,2,0,0,
21,17,0,4,17,1,0,17,17,1,0,
2,2,1,5,2,0,2,21,2,2,1,
21,0,0,19,19,0,0,0,19,19,1,
2,3,2,1,2,1,2,2,2,21,1,
0,1,6,1,1,3,5,1,1,1,1,
16,18,2,16,2,16,0,18,16,2,1,
1,5,1,1,5,1,1,6,1,1,0,
1,1,4,3,1,3,0,1,1,1,1,
0,1,6,1,1,6,1,1,1,1,1,
1,0,0,21,0,0,2,0,2,2,0,
3,0,1,3,1,21,1,0,1,1,1,
0,0,1,0,0,0,5,0,0,21,0,
1,3,1,0,1,1,1,3,3,21,1,
0,16,16,0,0,0,0,21,16,0,16,
1,1,4,4,3,1,1,21,1,0,1,
21,0,0,0,0,0,16,0,16,16,1,
17,17,17,1,17,0,4,21,17,17,1,
0,16,16,21,0,0,16,0,0,0,0,
1,3,1,21,6,1,1,1,6,1,1,
1,0,21,0,5,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0.
[layer]
type=Tile Layer 2
data=
200,200,200,200,200,0,200,200,200,200,200,
100,200,200,200,200,200,100,200,0,200,200,
0,300,0,0,0,0,0,300,300,0,0,
137,274,0,274,274,274,274,274,274,137,0,
182,91,182,182,182,182,182,0,182,91,182,
182,182,91,182,0,182,182,182,182,91,182,
198,198,99,198,198,99,198,0,198,99,198,
198,0,198,198,198,198,198,198,198,198,198,
0,198,198,198,198,198,0,198,198,198,198,
90,181,181,181,0,181,181,90,181,181,0,
0,0,0,271,0,0,0,271,271,0,0,
135,271,0,271,271,271,0,271,135,271,271,
0,294,0,0,0,294,0,0,0,0,0,
194,194,97,97,0,97,194,97,97,97,194,
0,0,0,0,0,193,0,0,0,193,0,
265,265,132,132,265,265,0,265,0,132,0,
176,0,88,176,176,176,88,176,176,176,176,
0,88,176,176,0,88,176,176,176,176,0,
0,0,0,0,0,285,0,0,0,285,0,
282,282,282,282,282,282,0,282,0,282,282,
187,187,187,187,187,187,187,0,187,187,187,
0,258,0,0,258,258,0,0,0,0,0,
0,256,0,128,256,256,0,256,256,128,0,
0,255,0,0,0,255,0,0,0,255,0,
276,276,0,276,0,276,138,138,0,276,276,
0,0,0,182,0,0,0,182,0,0,0,
181,181,181,181,181,181,0,90,0,90,181,
0,0,0,83,83,166,0,0,0,83,0,
82,165,0,82,0,165,82,165,165,82,0,
0,164,0,164,0,164,0,0,0,0,0,
88,176,0,176,0,176,0,176,88,176,176,
0,0,0,87,0,87,0,0,0,87,0,
174,174,87,174,0,174,174,174,0,174,174,
0,79,0,0,0,0,0,79,0,79,0,
158,79,0,158,158,158,0,79,0,158,0,
0,0,0,157,0,0,0,157,0,157,0,
253,253,253,253,0,253,0,253,0,253,0,
84,169,169,169,84,84,169,169,169,0,169,
169,169,169,169,169,84,0,169,169,169,169,
0,0,0,155,77,155,0,77,155,0,0,
154,154,0,154,0,154,0,154,154,154,154,
0,0,0,153,0,153,0,0,0,153,0,
0,82,82,164,0,164,82,164,0,82,0,
0,81,81,0,0,0,0,81,0,0,0,
0,162,162,162,0,162,0,162,162,162,162,
0,148,0,0,0,148,148,148,0,0,0,
147,147,0,147,147,147,147,147,0,147,147,
0,146,146,146,146,146,146,146,146,146,146,
157,157,157,157,0,157,157,157,157,157,157,
0,0,0,0,0,117,234,0,0,117,0,
232,232,232,232,232,232,232,232,0,232,0,
142,142,142,142,142,142,0,142,0,142,0,
0,140,140,140,0,0,0,140,0,140,0,
0,208,208,208,0,208,208,208,0,208,208,
0,0,0,0,0,150,0,0,0,150,0,
0,149,0,0,149,149,0,149,149,0,0,
0,74,0,148,74,148,0,74,74,148,0,
135,135,135,135,135,0,135,0,135,135,135,
0,0,0,134,134,0,0,0,134,134,134,
133,133,133,133,133,133,133,133,133,0,133,
0,143,143,143,143,143,143,143,143,143,143,
71,143,143,71,143,71,0,143,71,143,143,
143,143,143,143,143,143,143,143,143,143,0,
132,132,132,132,132,132,0,132,132,132,132,
0,132,132,132,132,132,132,132,132,132,132,
132,0,0,0,0,0,132,0,132,132,0,
120,0,120,120,120,0,120,0,120,120,120,
0,0,119,0,0,0,119,0,0,0,0,
118,118,118,0,118,118,118,118,118,0,118,
0,53,53,0,0,0,0,0,53,0,53,
105,105,105,105,105,105,105,0,105,0,105,
0,0,0,0,0,0,52,0,52,52,104,
51,51,51,103,51,0,103,0,51,51,103,
0,51,51,0,0,0,51,0,0,0,0,
101,101,101,0,101,101,101,101,101,101,101,
100,0,0,0,100,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0.
