[layer]
type=Tile Layer 1
data=
1,1,1,3,0,6,1,4,1,1,1,
1,1,1,1,1,3,1,0,6,1,1,
5,6,1,21,1,1,1,5,1,1,1,
8,0,2,21,0,0,0,0,2,0,0,
2,2,4,5,2,4,1,2,2,1,0,
2,2,0,1,1,1,6,2,2,1,1,
2,2,4,1,1,0,2,0,2,2,1,
0,21,0,2,1,0,2,7,1,0,0,
2,2,1,6,2,21,2,0,2,7,1,
0,0,0,21,0,24,2,0,0,0,2,
2,2,1,1,2,2,4,0,1,1,1,
4,7,2,21,1,2,1,2,1,2,1,
0,0,2,0,0,7,0,0,0,21,2,
1,2,2,2,2,2,1,3,1,21,1,
1,1,3,1,0,3,1,1,1,1,1,
5,1,4,1,3,8,1,1,1,21,1,
5,0,0,0,0,21,1,8,0,0,1,
3,21,1,1,2,2,5,7,2,2,1,
8,0,0,2,2,21,0,0,1,5,0,
1,3,2,2,6,21,2,2,2,1,1,
2,21,0,0,2,0,0,0,0,0,2,
1,8,5,0,1,1,1,1,4,21,1,
0,0,6,0,0,21,0,0,7,0,1,
1,2,4,1,1,2,0,2,5,2,1,
6,1,1,21,1,1,3,1,6,1,1,
1,0,7,0,2,0,0,21,2,0,0,
4,0,2,2,2,7,2,0,1,0,1,
0,0,2,0,24,0,2,0,0,21,2,
4,1,1,21,2,1,2,1,2,2,1,
21,0,0,0,2,0,24,2,1,0,0,
2,2,1,2,2,21,1,1,2,24,1,
0,0,0,0,6,0,0,0,21,0,1,
0,1,1,1,1,3,1,1,1,6,1,
1,1,2,2,1,6,1,2,2,2,0,
2,1,3,1,1,0,2,3,2,2,1,
1,2,1,5,2,1,0,2,1,2,1,
2,24,0,0,2,0,0,0,1,2,1,
1,24,3,0,1,4,1,1,1,21,1,
0,0,2,7,0,0,0,0,0,21,2,
4,3,1,1,5,1,1,21,1,1,1,
1,0,21,0,0,2,2,0,7,0,0,
5,0,1,0,0,0,21,0,0,24,0,
1,8,2,1,1,2,2,1,5,2,1,
6,0,0,0,24,1,1,21,0,0,0,
1,21,1,1,1,5,5,7,6,1,1,
1,0,5,0,0,21,0,0,1,3,1,
2,24,1,0,4,2,2,1,2,21,1,
0,0,1,0,0,21,3,0,0,0,1,
1,5,1,1,1,8,4,21,1,0,1,
0,1,3,0,0,0,1,0,1,21,0,
1,1,1,21,1,5,4,0,3,1,1,
0,0,0,21,2,1,2,0,0,0,1,
5,4,1,1,1,3,1,1,1,21,1,
5,1,6,6,1,1,1,21,1,1,1,
0,24,1,0,3,6,1,0,21,0,1,
2,0,5,21,2,8,2,2,1,0,1,
0,21,3,0,0,0,1,1,1,0,0,
1,1,1,3,1,0,1,21,3,4,1,
0,0,1,1,3,0,21,0,0,0,1,
1,0,1,0,1,4,1,4,1,21,1,
1,0,0,0,0,0,0,1,3,21,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0.
[layer]
type=Tile Layer 2
data=
158,158,158,158,0,158,158,158,158,158,158,
158,158,158,158,158,158,158,0,158,158,158,
158,158,158,0,158,158,158,158,158,158,158,
0,0,256,0,0,0,0,0,256,0,0,
169,169,169,169,169,169,169,169,169,169,0,
169,169,0,169,169,169,169,169,169,169,169,
156,156,156,156,156,0,156,0,156,156,156,
0,0,0,234,234,0,234,0,234,0,0,
232,232,232,232,232,0,232,0,232,0,232,
0,0,0,0,0,0,250,0,0,0,250,
166,166,166,166,166,166,166,0,166,166,166,
249,0,249,0,249,249,249,249,249,249,249,
0,0,228,0,0,0,0,0,0,0,228,
150,150,150,150,150,150,150,150,150,0,150,
149,149,149,149,0,149,149,149,149,149,149,
243,243,243,243,243,0,243,243,243,0,243,
241,0,0,0,0,0,241,0,0,0,241,
240,0,240,240,240,240,240,0,240,240,240,
0,0,0,219,219,0,0,0,219,219,0,
145,145,145,145,145,0,145,145,145,145,145,
144,0,0,0,144,0,0,0,0,0,144,
232,0,232,0,232,232,232,232,232,0,232,
0,0,231,0,0,0,0,0,0,0,231,
153,153,153,153,153,153,0,153,153,153,153,
141,141,141,0,141,141,141,141,141,141,141,
208,0,0,0,208,0,0,0,208,0,0,
207,0,207,207,207,0,207,0,207,0,207,
0,0,225,0,0,0,225,0,0,0,225,
149,149,149,0,149,149,149,149,149,149,149,
0,0,0,0,222,0,0,222,222,0,0,
202,202,202,202,202,0,202,202,202,0,202,
0,0,0,0,134,0,0,0,0,0,134,
0,133,133,133,133,133,133,133,133,133,133,
144,144,144,144,144,144,144,144,144,144,0,
144,144,144,144,144,0,144,144,144,144,144,
144,144,144,144,144,144,0,144,144,144,144,
199,0,0,0,199,0,0,0,199,199,199,
199,0,199,0,199,199,199,199,199,0,199,
0,0,198,0,0,0,0,0,0,0,198,
142,142,142,142,142,142,142,0,142,142,142,
211,0,0,0,0,211,211,0,0,0,0,
208,0,208,0,0,0,0,0,0,0,0,
190,0,190,190,190,190,190,190,190,190,190,
190,0,0,0,0,190,190,0,0,0,0,
189,0,189,189,189,189,189,0,189,189,189,
136,0,136,0,0,0,0,0,136,136,136,
202,0,202,0,202,202,202,202,202,0,202,
0,0,133,0,0,0,133,0,0,0,133,
183,183,183,183,183,0,183,0,183,0,183,
0,121,121,0,0,0,121,0,121,0,0,
120,120,120,0,120,120,120,0,120,120,120,
0,0,0,0,109,109,109,0,0,0,109,
108,108,108,108,108,108,108,108,108,0,108,
107,107,107,107,107,107,107,0,107,107,107,
0,0,144,0,144,144,144,0,0,0,144,
142,0,142,0,142,0,142,142,142,0,142,
0,0,94,0,0,0,94,94,94,0,0,
93,93,93,93,93,0,93,0,93,93,93,
0,0,92,92,92,0,0,0,0,0,92,
91,0,91,0,91,91,91,91,91,0,91,
90,0,0,0,0,0,0,90,90,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0.
