[layer]
type=Tile Layer 1
data=
17,6,19,2,2,2,19,17,0,17,1,
1,2,0,16,18,18,2,16,18,16,1,
17,0,19,19,2,17,2,17,2,19,1,
18,2,16,16,18,18,2,0,16,2,1,
2,17,2,17,19,19,17,0,3,19,1,
16,1,1,0,16,16,16,16,4,16,1,
2,1,2,2,2,2,1,2,0,1,1,
18,18,2,1,5,18,2,16,18,0,1,
17,17,2,19,0,19,0,2,21,19,0,
0,0,24,1,1,18,0,18,18,4,21,
4,3,21,2,2,1,0,1,2,2,0,
0,24,0,16,0,21,0,16,0,0,0,
0,19,17,19,8,19,0,2,21,19,1,
0,18,0,0,0,2,18,16,21,7,0,
19,2,21,17,8,17,2,19,1,19,1,
0,21,0,18,18,18,0,0,0,7,0,
24,2,2,2,6,2,21,1,1,2,1,
18,1,16,1,2,18,1,16,2,18,21,
7,1,3,1,21,17,17,6,17,17,0,
0,18,0,0,0,18,24,0,1,18,0,
21,1,0,4,1,4,8,1,1,1,0,
21,1,0,0,0,4,0,0,0,0,0,
2,2,19,17,21,2,17,19,19,17,1,
0,0,21,18,8,0,0,18,0,0,0,
1,5,0,1,1,1,21,4,0,1,1,
0,2,0,0,21,2,0,0,0,2,0,
19,19,19,2,21,17,17,2,17,2,1,
1,18,16,18,16,1,2,2,1,18,21,
0,2,21,17,17,2,17,1,2,19,0,
0,18,0,18,0,21,0,0,0,18,0,
0,2,21,17,0,17,2,19,0,19,1,
0,18,18,2,0,0,21,18,0,16,0,
0,19,1,17,19,2,21,1,0,19,0,
21,0,0,0,0,0,0,18,0,18,0,
0,1,19,2,19,19,17,17,2,17,1,
2,3,21,16,18,16,18,2,5,18,1,
0,19,0,0,21,0,0,19,19,0,0,
0,18,1,2,2,16,8,16,16,2,21,
0,17,0,8,19,2,0,0,0,19,21,
0,16,21,1,18,2,2,18,0,16,0,
0,2,0,21,0,0,0,2,0,2,0,
21,1,6,1,0,4,0,1,0,1,1,
0,0,0,21,0,1,1,4,0,0,0,
1,5,1,1,6,1,21,1,1,6,7,
0,0,0,21,0,0,0,4,0,1,0,
0,1,1,1,5,3,1,1,0,1,21,
0,17,0,0,0,0,0,0,0,17,21,
0,1,21,4,1,1,4,1,1,4,1,
0,17,0,0,21,0,0,0,0,17,0,
3,6,1,1,1,6,1,1,21,1,0,
0,0,24,0,17,1,0,21,0,17,0,
2,2,0,2,2,1,21,1,2,5,1,
0,2,0,0,0,2,0,0,0,0,21,
0,1,24,1,21,1,1,6,1,6,1,
0,19,0,19,21,0,0,0,0,0,0,
0,1,0,1,3,1,4,1,21,1,0,
24,1,3,1,0,21,0,0,0,1,0,
21,1,6,1,0,1,1,1,1,6,0,
0,21,0,3,0,0,0,1,1,1,0,
6,1,21,3,1,1,0,1,0,1,1,
0,1,0,0,0,0,0,5,21,0,0,
4,4,1,1,1,1,1,1,21,5,1,
1,1,1,5,1,3,1,6,1,1,21,
1,1,4,1,1,1,1,6,0,5,1,
1,1,21,5,3,1,1,1,1,6,0,
0,1,0,0,21,1,0,6,1,4,0,
0,19,2,19,0,19,0,17,21,19,1,
0,0,0,1,0,0,0,21,0,6,0,
1,1,0,1,4,1,1,4,0,1,21,
21,16,0,0,0,16,16,0,0,0,0,
0,1,4,1,21,1,1,1,3,1,0,
0,0,0,2,0,0,0,0,0,2,0,
1,4,0,1,6,3,1,1,21,1,1,
0,16,0,16,16,0,21,16,0,0,0,
24,6,21,1,1,5,0,1,1,1,0,
0,1,0,1,0,0,0,0,0,6,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0.
[layer]
type=Tile Layer 2
data=
102,205,205,205,205,205,205,102,0,102,205,
205,205,0,102,205,205,205,102,205,102,205,
102,0,205,205,205,102,205,102,205,205,205,
189,189,94,94,189,189,189,0,94,189,189,
189,94,189,94,189,189,94,0,189,189,189,
94,189,189,0,94,94,94,94,189,94,189,
205,205,205,205,205,205,205,205,0,205,205,
205,205,205,205,205,205,205,102,205,0,205,
102,102,205,205,0,205,0,205,0,205,0,
0,0,0,282,282,282,0,282,282,282,0,
187,187,0,187,187,187,0,187,187,187,0,
0,0,0,139,0,0,0,139,0,0,0,
0,300,150,300,0,300,0,300,0,300,300,
0,298,0,0,0,298,298,149,0,0,0,
297,297,0,148,0,148,297,297,297,297,297,
0,0,0,271,271,271,0,0,0,0,0,
0,270,270,270,270,270,0,270,270,270,270,
179,179,89,179,179,179,179,89,179,179,0,
0,289,289,289,0,144,144,289,144,144,0,
0,288,0,0,0,288,0,0,288,288,0,
0,288,0,288,288,288,0,288,288,288,0,
0,176,0,0,0,176,0,0,0,0,0,
175,175,175,87,0,175,87,175,175,87,175,
0,0,0,259,0,0,0,259,0,0,0,
187,187,0,187,187,187,0,187,0,187,187,
0,186,0,0,0,186,0,0,0,186,0,
185,185,185,185,0,92,92,185,92,185,185,
169,169,84,169,84,169,169,169,169,169,0,
0,168,0,84,84,168,84,168,168,168,0,
0,167,0,167,0,0,0,0,0,167,0,
0,180,0,90,0,90,180,180,0,180,180,
0,179,179,179,0,0,0,179,0,89,0,
