[layer]
type=Tile Layer 1
data=
4,4,1,1,1,1,1,0,1,1,1,
1,5,1,1,6,1,5,1,0,1,1,
1,0,4,1,3,1,6,1,1,1,1,
0,4,0,0,0,1,3,1,0,1,0,
6,1,1,0,1,1,5,1,5,1,1,
0,0,0,21,0,1,0,0,0,5,0,
1,6,1,1,6,1,21,3,1,1,1,
1,1,4,1,21,1,1,3,5,1,1,
21,1,0,0,0,0,0,4,0,0,0,
3,3,0,1,1,1,0,1,21,1,1,
0,21,0,1,1,0,0,0,0,5,0,
21,5,6,5,1,1,1,1,1,1,1,
0,1,0,0,0,6,0,21,0,0,0,
0,1,0,3,0,1,0,5,1,1,21,
0,1,0,1,21,6,0,1,3,1,0,
0,6,21,1,0,1,0,1,0,3,1,
0,6,0,1,0,0,0,1,0,0,0,
3,1,21,1,3,1,1,1,0,1,0,
0,0,21,1,0,0,0,0,0,4,0,
1,0,3,1,4,1,6,1,1,1,1,
21,6,1,0,0,0,0,5,1,1,0,
0,1,1,1,5,1,0,1,0,4,1,
0,4,0,21,0,0,0,1,0,0,0,
0,1,21,1,4,1,1,5,0,1,1,
0,21,0,6,1,0,0,1,0,0,0,
4,1,1,5,6,1,21,1,0,1,1,
0,0,0,0,21,0,0,1,0,5,0,
0,1,21,1,1,4,1,3,0,1,0,
0,1,1,1,21,0,0,0,0,3,0,
1,1,5,3,0,1,1,3,1,1,21,
0,21,0,0,0,1,1,3,0,0,0,
5,6,1,1,1,5,21,1,0,1,1,
0,1,0,0,0,0,0,6,21,0,0,
21,1,0,1,5,1,6,1,0,1,1,
0,4,0,0,0,1,0,0,0,1,21,
0,1,0,3,0,1,0,1,1,4,21,
0,1,5,1,0,6,0,0,0,1,21,
0,1,1,3,0,1,4,1,21,1,1,
0,1,0,0,0,5,0,0,21,1,0,
21,3,0,1,1,1,0,1,1,6,0,
0,1,0,0,21,0,0,1,3,0,0,
1,1,1,5,1,1,0,3,6,1,21,
0,0,0,0,21,1,0,0,0,6,0,
1,6,1,1,21,1,1,1,0,4,0,
0,21,0,1,0,5,0,0,0,1,0,
1,1,0,1,0,3,21,5,1,1,1,
0,1,0,0,0,5,0,0,0,21,0,
21,4,1,1,5,1,1,4,1,1,1,
1,1,1,3,21,4,0,1,3,1,1,
0,0,0,0,0,6,0,0,0,1,0,
0,1,1,4,3,1,1,1,21,4,1,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0.
[layer]
type=Tile Layer 2
data=
149,149,149,149,149,149,149,0,149,149,149,
149,149,149,149,149,149,149,149,0,149,149,
137,0,137,137,137,137,137,137,137,137,137,
0,153,0,0,0,153,153,153,0,153,0,
137,137,137,0,137,137,137,137,137,137,137,
0,0,0,0,0,166,0,0,0,166,0,
148,148,148,148,148,148,0,148,148,148,148,
148,148,148,148,0,148,148,148,148,148,148,
0,149,0,0,0,0,0,149,0,0,0,
148,148,0,148,148,148,0,148,0,148,148,
0,0,0,147,147,0,0,0,0,147,0,
0,143,143,143,143,143,143,143,143,143,143,
0,158,0,0,0,158,0,0,0,0,0,
0,156,0,156,0,156,0,156,156,156,0,
0,143,0,143,0,143,0,143,143,143,0,
0,142,0,142,0,142,0,142,0,142,142,
0,141,0,141,0,0,0,141,0,0,0,
153,153,0,153,153,153,153,153,0,153,0,
0,0,0,152,0,0,0,0,0,152,0,
136,0,136,136,136,136,136,136,136,136,136,
0,138,138,0,0,0,0,138,138,138,0,
0,137,137,137,137,137,0,137,0,137,137,
0,137,0,0,0,0,0,137,0,0,0,
0,148,0,148,148,148,148,148,0,148,148,
0,0,0,147,147,0,0,147,0,0,0,
146,146,146,146,146,146,0,146,0,146,146,
0,0,0,0,0,0,0,133,0,133,0,
0,132,0,132,132,132,132,132,0,132,0,
0,131,131,131,0,0,0,0,0,131,0,
141,141,141,141,0,141,141,141,141,141,0,
0,0,0,0,0,140,140,140,0,0,0,
138,138,138,138,138,138,0,138,0,138,138,
0,126,0,0,0,0,0,126,0,0,0,
0,125,0,125,125,125,125,125,0,125,125,
0,124,0,0,0,124,0,0,0,124,0,
0,134,0,134,0,134,0,134,134,134,0,
0,132,132,132,0,132,0,0,0,132,0,
0,131,131,131,0,131,131,131,0,131,131,
0,120,0,0,0,120,0,0,0,120,0,
0,119,0,119,119,119,0,119,119,119,0,
0,118,0,0,0,0,0,118,118,0,0,
107,107,107,107,107,107,0,107,107,107,0,
0,0,0,0,0,106,0,0,0,106,0,
105,105,105,105,0,105,105,105,0,105,0,
0,0,0,94,0,94,0,0,0,94,0,
93,93,0,93,0,93,0,93,93,93,93,
0,92,0,0,0,92,0,0,0,0,0,
0,82,82,82,82,82,82,82,82,82,82,
90,90,90,90,0,90,0,90,90,90,90,
0,0,0,0,0,89,0,0,0,89,0,
0,89,89,89,89,89,89,89,0,89,89,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0.
