[layer]
type=Tile Layer 1
data=
7,21,1,1,1,1,1,1,1,1,1,
16,1,1,0,16,16,16,16,1,1,1,
19,0,19,19,1,19,19,1,1,19,1,
18,18,1,18,0,0,2,16,18,18,1,
17,19,2,2,19,17,17,0,1,2,1,
18,18,16,18,1,18,21,8,2,18,1,
2,17,0,19,1,1,19,17,19,19,1,
1,1,1,1,1,1,0,0,1,1,1,
1,1,2,2,2,2,2,0,21,2,1,
18,18,2,16,18,18,16,2,21,0,1,
1,19,17,17,2,19,2,17,2,21,8,
2,18,16,16,18,16,2,1,1,2,21,
17,17,1,1,1,1,1,17,17,17,21,
18,1,16,2,18,16,18,1,2,21,0,
2,1,1,2,2,1,2,2,2,21,1,
18,18,18,18,18,18,0,21,24,1,1,
19,17,19,1,19,19,19,2,8,21,1,
16,1,18,1,18,2,2,18,16,8,21,
1,1,1,2,2,2,1,2,2,7,21,
2,16,16,2,16,18,2,16,2,8,21,
1,1,17,1,17,17,17,17,1,21,8,
1,2,18,18,1,2,16,16,0,18,1,
17,1,17,1,17,1,1,17,1,17,21,
2,1,1,2,1,1,2,1,2,2,8,
17,17,2,19,19,2,1,1,2,17,21,
18,1,2,18,18,1,1,16,2,16,21,
1,1,19,19,19,1,17,19,1,2,21,
2,1,2,2,2,1,1,1,1,2,21,
2,1,19,17,17,1,2,19,1,19,21,
2,2,1,1,2,2,2,1,1,21,0,
2,2,19,17,2,17,19,17,19,21,1,
18,16,18,18,1,2,0,8,18,18,1,
2,2,2,2,1,2,21,0,1,2,1,
16,18,16,18,2,21,0,18,2,18,1,
19,17,17,2,2,21,0,19,19,19,1,
18,18,18,1,1,18,0,21,18,18,1,
1,17,2,19,19,19,19,21,17,2,1,
16,18,1,2,18,18,18,21,16,2,1,
19,19,1,19,19,17,2,21,1,19,1,
1,18,18,18,18,18,18,21,0,0,1,
1,1,1,1,1,1,1,1,1,21,1,
1,1,1,1,1,0,1,1,1,1,1,
1,1,1,1,1,21,1,1,1,1,1,
1,1,1,1,1,21,1,1,1,1,1,
2,2,2,2,2,0,0,0,0,0,0,
1,16,1,16,1,16,16,1,16,1,21,
1,1,1,1,1,1,1,1,1,1,21,
1,1,1,1,1,1,1,1,1,21,0,
1,1,1,1,1,1,1,1,1,21,1,
1,1,1,1,1,0,1,1,1,1,1,
