[layer]
type=Tile Layer 1
data=
1,1,0,1,1,1,1,1,1,1,1,
0,0,1,1,1,0,0,1,1,1,1,
0,1,1,1,1,1,21,0,1,1,1,
1,1,1,1,1,1,1,1,0,1,1,
0,0,1,1,1,1,1,1,1,0,21,
1,0,0,0,0,1,1,1,1,0,0,
1,1,1,0,21,1,1,1,1,1,0,
1,1,1,1,1,1,1,1,1,1,0,
1,1,1,0,0,1,1,1,1,1,21,
1,1,1,0,21,1,1,1,1,1,0,
1,0,0,21,0,1,1,1,1,1,0,
1,0,0,0,1,1,1,1,0,21,0,
1,1,1,0,0,1,1,1,0,0,21,
1,1,1,1,0,1,1,1,1,0,21,
1,1,0,21,0,1,1,1,1,0,0,
1,0,21,1,1,1,1,1,1,1,0,
1,0,1,1,1,1,1,1,1,0,21,
1,0,0,21,0,1,1,1,1,0,0,
1,1,1,21,0,1,1,1,1,1,0,
1,1,1,0,1,1,1,1,1,21,0,
1,1,1,0,0,1,1,1,1,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0.
[layer]
type=Tile Layer 2
data=
66,66,0,66,66,66,66,66,66,66,66,
0,0,94,94,94,0,0,94,94,94,94,
0,77,77,77,77,77,0,0,77,77,77,
60,60,60,60,60,60,60,60,0,60,60,
0,0,85,85,85,85,85,85,85,0,0,
91,0,0,0,0,91,91,91,91,0,0,
82,82,82,0,0,82,82,82,82,82,0,
64,64,64,64,64,64,64,64,64,64,0,
74,74,74,0,0,74,74,74,74,74,0,
73,73,73,0,0,73,73,73,73,73,0,
81,0,0,0,0,81,81,81,81,81,0,
73,0,0,0,73,73,73,73,0,0,0,
72,72,72,0,0,72,72,72,0,0,0,
64,64,64,64,0,64,64,64,64,0,0,
63,63,0,0,0,63,63,63,63,0,0,
56,0,0,56,56,56,56,56,56,56,0,
55,0,55,55,55,55,55,55,55,0,0,
60,0,0,0,0,60,60,60,60,0,0,
53,53,53,0,0,53,53,53,53,53,0,
52,52,52,0,52,52,52,52,52,0,0,
58,58,58,0,0,58,58,58,58,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0.
