[layer]
type=Tile Layer 1
data=
1,1,1,1,1,1,0,0,1,1,1,
1,1,0,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,0,21,0,
1,1,0,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,0,21,
1,1,1,1,1,1,1,1,1,0,21,
1,1,1,1,1,1,1,1,1,0,21,
1,1,1,1,1,1,1,1,21,0,1,
1,1,1,1,1,1,1,1,21,1,1,
1,1,1,1,1,1,1,1,21,1,1,
1,1,1,1,1,1,1,1,21,1,1,
1,1,1,1,1,1,1,1,21,1,1,
1,1,1,1,1,1,1,1,21,1,1,
1,1,1,0,0,0,21,0,0,1,1,
1,1,1,21,1,1,1,1,1,1,1,
1,1,1,21,0,1,1,1,1,1,1,
1,1,1,1,0,0,0,21,1,1,1,
1,1,1,1,1,1,1,0,21,1,1,
1,1,1,1,1,1,1,21,0,1,1,
1,1,1,1,1,1,1,0,0,1,1,
1,1,1,1,1,1,1,21,0,1,1,
1,1,1,1,1,0,21,0,1,1,1,
1,1,0,0,21,0,1,1,1,1,1,
1,1,21,1,1,1,1,1,1,1,1,
1,1,0,0,0,21,1,1,1,1,1,
1,1,1,1,1,0,0,21,0,1,1,
1,1,1,1,1,1,1,1,0,0,0,
1,1,1,1,1,1,1,1,1,0,21,
1,1,1,1,1,1,1,1,1,0,21,
1,1,1,1,1,1,1,1,1,1,21,
1,1,1,1,1,1,1,1,1,0,21,
1,1,1,1,1,1,1,1,21,0,1,
1,1,1,1,1,1,0,1,1,1,1,
1,1,1,1,1,1,1,1,1,0,21,
1,1,1,1,1,1,1,1,1,1,21,
1,1,1,1,1,1,1,1,1,1,0,
1,1,1,1,1,1,1,0,1,1,1,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0.
[layer]
type=Tile Layer 2
data=
90,90,90,90,90,90,0,0,90,90,90,
79,79,0,79,79,79,79,79,79,79,79,
101,101,101,101,101,101,101,101,0,0,0,
85,85,0,85,85,85,85,85,85,85,85,
97,97,97,97,97,97,97,97,97,0,0,
96,96,96,96,96,96,96,96,96,0,0,
87,87,87,87,87,87,87,87,87,0,0,
87,87,87,87,87,87,87,87,0,0,87,
75,75,75,75,75,75,75,75,0,75,75,
82,82,82,82,82,82,82,82,0,82,82,
80,80,80,80,80,80,80,80,0,80,80,
79,79,79,79,79,79,79,79,0,79,79,
73,73,73,73,73,73,73,73,0,73,73,
101,101,101,0,0,0,0,0,0,101,101,
71,71,71,0,71,71,71,71,71,71,71,
86,86,86,0,0,86,86,86,86,86,86,
107,107,107,107,0,0,0,0,107,107,107,
85,85,85,85,85,85,85,0,0,85,85,
77,77,77,77,77,77,77,0,0,77,77,
76,76,76,76,76,76,76,0,0,76,76,
76,76,76,76,76,76,76,0,0,76,76,
91,91,91,91,91,0,0,0,91,91,91,
101,101,0,0,0,0,101,101,101,101,101,
71,71,0,71,71,71,71,71,71,71,71,
90,90,0,0,0,0,90,90,90,90,90,
89,89,89,89,89,0,0,0,0,89,89,
79,79,79,79,79,79,79,79,0,0,0,
65,65,65,65,65,65,65,65,65,0,0,
64,64,64,64,64,64,64,64,64,0,0,
56,56,56,56,56,56,56,56,56,56,0,
57,57,57,57,57,57,57,57,57,0,0,
56,56,56,56,56,56,56,56,0,0,56,
49,49,49,49,49,49,0,49,49,49,49,
55,55,55,55,55,55,55,55,55,0,0,
48,48,48,48,48,48,48,48,48,48,0,
48,48,48,48,48,48,48,48,48,48,0,
48,48,48,48,48,48,48,0,48,48,48,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0.
